MAL_ID,Name,Score,Genres,Type,Episodes,Aired
11355,"Kono Danshi, Uchuujin to Tatakaemasu.",6.86,"Action, Fantasy, Shounen Ai, Super Power, Supernatural",OVA,1,2011-10-10
11357,Micro Teukgongdae Diatron 5,4.74,"Action, Space, Mecha, Sci-Fi",Movie,1,1985-07-20
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.53,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen",Special,1,2011-08-02
11371,Shin Tennis no Ouji-sama,7.56,"Action, Comedy, Sports, Shounen",TV,13,2012-01-05
11375,.hack//The Movie: Sekai no Mukou ni,7.14,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Movie,1,2012-01-21
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.45,"Action, Adventure, Comedy, Fantasy, Shounen",TV,25,2011-10-02
11411,Hell Target,4.72,"Space, Horror, Sci-Fi",OVA,1,1987-01-21
11433,Ano Natsu de Matteru,7.49,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,2012-01-10
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.11,"Action, Samurai, Historical, Drama, Shounen",OVA,2,2011-12-17
11445,UFO Princess Valkyrie: Recap,6.22,"Comedy, Romance, Sci-Fi",Special,1,2003-08-23
11447,Yuureisen,5.71,Supernatural,Movie,1,1956-04-01
11457,Chibi☆Devi!,6.76,"Fantasy, Shoujo, Supernatural",TV,75,2011-10-10
11465,Tsuma no Haha Sayuri,6.54,Hentai,OVA,2,2011-10-21
11467,TSF Monogatari,6.67,Hentai,OVA,2,2011-11-25
11469,BaBuKa: Gokudou no Tsuma,5.75,Hentai,OVA,2,2011-10-21
11471,Dororo Pilot,5.79,Action,Special,1,1968-01-01
11483,Redline Pilot,6.7,"Cars, Sports",Special,1,2009-01-12
11487,Sekiranun Graffiti,6.95,Music,Music,1,2011-08-13
11491,Recorder to Randoseru Do♪,6.69,"Comedy, School, Seinen, Slice of Life",TV,13,2012-01-06
11499,Sankarea,7.36,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12,2012-04-06
11505,Kiss Dum: Omokage,6.03,"Mecha, Military, Sci-Fi",Special,1,2011-09-29
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,6.55,Music,Music,1,2011-09-21
11511,Bouei Honou / Evidence,5.56,Music,Music,2,2011-04-20
11521,Hello Kitty: Ringo no Mori no Fantasy,5.88,"Comedy, Fantasy, Kids",TV,13,2006-04-04
11523,Shiofuki Mermaid,6.35,Hentai,OVA,1,2011-10-28
11531,Un-Go: Inga-ron,7.6,"Mystery, Supernatural",Movie,1,2011-11-19
11537,Yamatarou Kaeru,6.05,Kids,OVA,1,1986-08-15
11543,Hate You,5.98,"Action, Music",Music,1,2011-07-20
11547,Sengoku☆Paradise Kiwami,6.07,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",TV,26,2011-10-04
11553,Toradora!: Bentou no Gokui,7.46,"Slice of Life, Comedy, Romance, School",Special,1,2011-12-21
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,6.93,"Fantasy, Magic, Music, Shoujo",OVA,1,2011-11-25
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8.5,"Sci-Fi, Drama",Movie,1,2013-04-20
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,6.54,Music,Music,1,2011-09-14
11595,Perman (1983),6.41,"Kids, Comedy, Super Power, School",TV,526,1983-04-04
11597,Nisemonogatari,8.18,"Mystery, Comedy, Supernatural, Ecchi",TV,11,2012-01-08
11615,Morita-san wa Mukuchi. 2,6.68,"Comedy, School, Slice of Life",TV,13,2011-10-05
11617,High School DxD,7.4,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,2012-01-06
11633,Blood Lad,7.33,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,2013-07-08
11635,Sacred Seven: Shirogane no Tsubasa,6.68,"Action, School, Sci-Fi, Super Power",Movie,1,2012-01-07
11659,Pink Mizu Dorobou Ame Dorobou,5.58,"Action, Comedy, Fantasy, Shounen",Movie,1,1990-07-07
11661,Robo to Shoujo (Kari),5.57,"Action, Comedy, Mecha, Sci-Fi",ONA,9,2010-06-16
11663,Hakuouki OVA,7.45,"Action, Historical, Supernatural, Drama, Samurai",OVA,2,2011-03-01
11665,Natsume Yuujinchou Shi,8.67,"Slice of Life, Demons, Supernatural, Drama, Shoujo",TV,13,2012-01-03
11679,Chainsaw Maid,4.96,"Comedy, Horror, Supernatural, Thriller",ONA,1,2007-12-08
11687,Pussycat,4.18,"Fantasy, Horror",ONA,1,2008-12-08
11689,CCW: Crazy Clay Wrestling,3.52,Sports,ONA,1,2007-12-08
11693,Match Uri no Shoujo,6.03,"Drama, Kids",Movie,1,1971-12-12
11697,Area no Kishi,7.22,"Comedy, School, Shounen, Sports",TV,37,2012-01-07
11699,Yurumates wa?,6.28,"Comedy, Seinen, Slice of Life",OVA,1,2011-06-24
11701,Another: The Other - Inga,7.32,"Horror, Mystery, Thriller",OVA,1,2012-05-26
11703,Code:Breaker,6.8,"Action, Comedy, Super Power, Supernatural, School, Shounen",TV,13,2012-10-07
11705,Dragon Age: Blood Mage no Seisen,6.11,"Action, Fantasy",Movie,1,2012-02-11
11715,Kamisama Dolls Specials,5.93,Comedy,Special,6,2011-09-21
11729,Space Neko Theater,5.33,Comedy,ONA,1,2008-12-09
11737,Ao no Exorcist Movie,7.64,"Action, Demons, Fantasy, Shounen, Supernatural",Movie,1,2012-12-28
11739,Kimi to Boku. 2,7.98,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,2012-04-03
11741,Fate/Zero 2nd Season,8.59,"Action, Supernatural, Magic, Fantasy",TV,12,2012-04-08
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,7.5,"Action, Magic, Sci-Fi, Super Power",Movie,1,2013-02-23
11745,Aku no Onna Kanbu,6.67,Hentai,OVA,2,2011-11-18
11747,Kiriya Hakushaku Ke no Roku Shimai,6.72,Hentai,OVA,2,2011-12-22
11749,Oshioki: Gakuen Reijou Kousei Keikaku,6.37,Hentai,OVA,3,2011-11-18
11751,Senki Zesshou Symphogear,7.03,"Action, Sci-Fi, Music",TV,13,2012-01-06
11755,009 Re:Cyborg,6.53,"Action, Adventure, Mecha, Sci-Fi",Movie,1,2012-10-27
11757,Sword Art Online,7.25,"Action, Game, Adventure, Romance, Fantasy",TV,25,2012-07-08
11759,Accel World,7.32,"Action, Game, Sci-Fi, Romance, School",TV,24,2012-04-07
11761,Medaka Box,7.07,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,2012-04-05
11763,Sekai de Ichiban Tsuyoku Naritai!,5.81,"Action, Ecchi, Sports",TV,12,2013-10-06
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.2,"Comedy, Ecchi, School, Seinen, Shoujo Ai",TV,12,2012-01-24
11771,Kuroko no Basket,8.15,"Comedy, School, Shounen, Sports",TV,25,2012-04-08
11773,To Heart 2: Dungeon Travelers,6.3,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,2012-02-22
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,7.23,"Action, Adventure, Comedy, Seinen",Special,1,2011-12-02
11783,Dog Days',7.09,"Action, Adventure, Magic, Fantasy",TV,13,2012-07-07
11785,Haiyore! Nyaruko-san,7.07,"Sci-Fi, Comedy, Parody",TV,12,2012-04-10
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,6.65,"Action, Super Power, Adventure, Comedy, Shounen",Special,1,2010-10-23
11789,Wish Me Mell,5.55,"Kids, Magic, Fantasy",ONA,3,2011-06-05
11791,Sore Ike! Anpanman: Ruby no Negai,6.04,"Comedy, Kids, Magic",Movie,1,2003-07-12
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",7.41,"Comedy, Drama, Slice of Life",Special,1,2012-06-27
11795,Forsaken,5.78,"Music, Vampire",Music,1,2008-01-26
11799,Midori no Neko,5.44,Mystery,OVA,1,1983-10-01
11807,School,6.74,"Hentai, School",OVA,2,2011-11-25
11809,gdgd Fairies,6.8,Comedy,TV,12,2011-10-13
11813,Shijou Saikyou no Deshi Kenichi OVA,7.93,"Action, Martial Arts, Comedy, School, Shounen",OVA,11,2012-03-14
11815,Ijou Chitai: Jikken Dorei,5.87,Hentai,OVA,2,2011-12-16
11825,Enshou Nihon Mukashibanashi,5.17,"Hentai, Comedy, Historical",OVA,1,1988-05-25
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.41,"Action, Hentai, Fantasy",OVA,6,2012-01-27
11829,Manga Mitokoumon,6.49,Historical,TV,46,1981-09-03
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,7.03,"Action, Historical, Martial Arts, Fantasy",TV,34,2010-06-10
11837,Zetman,6.89,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,2012-04-03
11841,Qin Shi Ming Yue: Ye Jin Tianming,6.81,"Action, Historical, Martial Arts, Fantasy",TV,18,2008-07-17
11843,Danshi Koukousei no Nichijou,8.28,"Slice of Life, Comedy, School",TV,12,2012-01-10
11853,Pokemon: Pikachu no Summer Bridge Story,6.23,"Adventure, Comedy, Fantasy, Kids",Special,1,2011-08-01
11855,Houkago Nyannyan,6.01,Hentai,OVA,1,2011-12-16
11859,Queen's Blade: Rebellion,6.32,"Action, Adventure, Ecchi, Fantasy",TV,12,2012-04-03
11867,Cipher,4.72,"Drama, Music",OVA,1,1989-03-03
11869,Bloody Night,3.91,"Horror, Psychological, Supernatural, Thriller",ONA,1,2006-05-21
11873,Oraa Guzura Dado (1987),6.19,"Comedy, Kids",TV,44,1987-10-02
11879,Oni Chichi: Re-born,7.36,Hentai,OVA,2,2011-12-22
11883,Nendo no Tatakai 2,3.26,"Action, Comedy",ONA,1,2004-01-21
11887,Kokoro Connect,7.82,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",TV,13,2012-07-08
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,7.47,"Music, Comedy, Drama",Special,1,2012-06-28
11897,Nendo no Tatakai,3.23,"Action, Comedy",ONA,1,2004-01-28
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,6.74,"Comedy, Shoujo",Special,51,2011-07-22
11915,Within the Bloody Woods,3.39,Horror,ONA,2,2006-05-22
11917,Major: World Series,8.35,"Comedy, Drama, Shounen, Sports",OVA,2,2011-12-16
11933,Oda Nobuna no Yabou,7.46,"Comedy, Historical, Romance",TV,12,2012-07-09
11969,Love Bitch: Yasashii Onna,6.24,Hentai,OVA,1,2011-12-22
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,8.23,"Psychological, Drama, Magic, Thriller",Movie,1,2012-10-06
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,8.39,"Drama, Magic, Psychological, Thriller",Movie,1,2012-10-13
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,8.44,"Mystery, Psychological, Drama, Magic, Thriller",Movie,1,2013-10-26
11997,Tsundere Inran Shoujo Sukumi,6.55,Hentai,OVA,2,2012-02-17
12001,One Piece 3D: Gekisou! Trap Coaster,7.02,"Action, Adventure, Fantasy, Comedy, Shounen",Movie,1,2011-12-01
12005,What's Michael?,5.82,Comedy,OVA,1,1985-11-25
12015,Tiger & Bunny Movie 1: The Beginning,7.44,"Action, Super Power, Comedy, Mystery",Movie,1,2012-09-22
12017,Tiger & Bunny Movie 2: The Rising,7.81,"Action, Mystery, Comedy, Super Power",Movie,1,2014-02-08
12021,Poyopoyo Kansatsu Nikki,7.68,"Slice of Life, Comedy, Seinen",TV,52,2012-01-08
12027,Anne no Nikki: Anne Frank Monogatari,6.2,"Drama, Historical",Special,1,1979-09-28
12029,Uchuu Senkan Yamato 2199,8.37,"Action, Military, Sci-Fi, Space, Drama",OVA,26,2012-05-25
12031,Kingdom,8.04,"Action, Historical, Military, Seinen",TV,38,2012-06-04
12035,Dwaeji-ui Wang,6.8,"Psychological, Drama, Thriller, Seinen",Movie,1,2011-11-03
12037,What's Michael? 2,6.05,Comedy,OVA,1,1988-07-25
12049,Fairy Tail Movie 1: Houou no Miko,7.41,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,2012-08-18
12053,Mardock Scramble: The Third Exhaust,7.45,"Action, Psychological, Sci-Fi",Movie,1,2012-09-29
12055,Brandish,6.71,"Hentai, Demons, Supernatural",OVA,2,2012-06-22
12057,My Imouto: Koakuma na A-Cup,6.66,Hentai,OVA,2,2012-07-06
12059,Otome Dori,5.68,Hentai,OVA,2,2012-05-25
12061,Injuu Seisen XX,5.55,"Action, Hentai, Supernatural",OVA,4,1997-06-13
12065,Queen's Blade OVA Specials,6.09,"Action, Adventure, Ecchi, Fantasy",Special,2,2011-10-29
12067,Rurouni Kenshin Special,7.34,"Action, Historical, Romance, Samurai, Shounen",Special,1,1998-12-02
12069,Hajime no Ippo: Boxer no Kobushi,8.11,"Comedy, Drama, Shounen, Sports",Special,1,2003-03-21
12079,Black★Rock Shooter,7.06,"Action, Music",Music,1,2008-06-13
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,5.76,"Magic, Music",Music,1,2001-06-29
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,7.92,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,2012-06-23
12115,Berserk: Ougon Jidai-hen III - Kourin,8.21,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,2013-02-01
12117,Detective Conan Movie 16: The Eleventh Striker,7.74,"Adventure, Comedy, Mystery, Police, Shounen, Sports",Movie,1,2012-04-14
12119,Natsu-iro Kiseki,7.02,"School, Slice of Life, Supernatural",TV,12,2012-04-06
12121,Towa no Kizuna,6.08,Music,Music,1,2011-10-19
12123,Yurumates 3D,6.3,"Slice of Life, Comedy, Seinen",TV,13,2012-04-03
12131,30-sai no Hoken Taiiku Specials,6.19,"Parody, Romance, Ecchi, Seinen",Special,3,2011-07-22
12135,Ra/Radio Noise*Planet,5.84,"Adventure, Psychological, Sci-Fi",OVA,1,2010-01-01
12137,Robotica*Robotics,6.87,"Psychological, Sci-Fi, Shounen Ai, Slice of Life",OVA,1,2010-08-01
12141,Kaze no Matasaburou,5.79,"Slice of Life, Kids, Fantasy",OVA,1,1988-08-20
12143,Swing Out Sisters,7.23,Hentai,OVA,1,2011-11-25
12149,AKB0048,7.39,"Music, Sci-Fi",TV,13,2012-04-29
12157,Busou Chuugakusei: Basket Army,5.74,"Action, Military",ONA,5,2011-12-22
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,6.36,"Drama, Sci-Fi",Movie,1,2007-07-14
12175,Koi to Senkyo to Chocolate,7.09,"Drama, Romance, School",TV,12,2012-07-06
12187,Carnival Phantasm EX Season,7.48,"Comedy, Supernatural",OVA,1,2011-11-26
12189,Hyouka,8.14,"Mystery, School, Slice of Life",TV,22,2012-04-23
12191,Smile Precure!,6.74,"Action, Magic, Fantasy, Shoujo",TV,48,2012-02-05
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,7.11,"Fantasy, Magic, Shoujo",Movie,1,2012-03-17
12223,s.CRY.ed Alteration II: Quan,6.82,"Action, Sci-Fi, Adventure, Super Power, Shounen",Movie,1,2012-03-10
12225,Galaxy Angel S,6.89,"Sci-Fi, Comedy",OVA,1,2004-04-23
12231,Dragon Ball: Episode of Bardock,7.18,"Action, Sci-Fi, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Special,1,2011-12-17
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,5.77,"Ecchi, Music",ONA,12,2012-03-01
12255,Carnival Phantasm: Illya-jou,6.92,"Parody, Comedy",Special,1,2011-10-28
12259,Mikeneko Holmes no Yuurei Joushu,5.88,"Comedy, Drama, Mystery",OVA,1,1992-07-21
12267,Takara-sagashi,6.28,"Adventure, Fantasy, Kids",Movie,1,2011-06-04
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,6.64,"Action, Comedy, Drama, Romance, Martial Arts, Samurai",Movie,1,2002-07-20
12281,Rinne no Lagrange Season 2,6.99,"Action, Comedy, Mecha, Sci-Fi",TV,12,2012-07-08
12291,Acchi Kocchi (TV),7.51,"Slice of Life, Comedy, Romance, School",TV,12,2012-04-06
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,7.05,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,2012-07-06
12295,Tobacco to Hai,5.43,Adventure,Movie,1,1965-10-01
12317,Upotte!!,6.51,"Action, Comedy, Military, Seinen",ONA,10,2012-04-07
12321,Thermae Romae,7.02,"Comedy, Historical, Seinen",TV,3,2012-01-13
12337,Soukou Kihei Votoms Recaps,6.17,"Action, Drama, Mecha, Military, Sci-Fi",OVA,4,1986-02-21
12343,Dirty Pair Flash 2,6.66,"Action, Sci-Fi, Adventure, Comedy, Police",OVA,5,1995-06-01
12347,Dirty Pair Flash 3,6.56,"Action, Sci-Fi, Adventure, Comedy, Police",OVA,5,1995-12-21
12351,eX-Driver the Movie Specials,6.35,Comedy,Special,3,2002-04-20
12355,Ookami Kodomo no Ame to Yuki,8.64,"Fantasy, Slice of Life",Movie,1,2012-07-21
12361,Track City,6.2,"Action, Cars",TV,26,2000-01-05
12365,Bakuman. 3rd Season,8.58,"Comedy, Drama, Romance, Shounen",TV,25,2012-10-06
12367,Shining Hearts: Shiawase no Pan,6.15,"Action, Fantasy",TV,12,2012-04-13
12373,Star☆Jewel,6.48,"Hentai, Yuri",OVA,1,2011-12-08
12375,Maki-chan to Now.,7.41,Hentai,OVA,4,2012-02-24
12393,Oyako Club,5.6,"Slice of Life, Comedy",TV,1818,1994-10-03
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,5.52,"Action, Sci-Fi",OVA,1,1988-07-25
12401,The Gakuen Choujo-tai,5.53,"Action, Demons, Shoujo, Super Power",OVA,1,1991-06-27
12403,Yuru Yuri♪♪,7.85,"Slice of Life, Comedy, School, Shoujo Ai",TV,12,2012-07-03
12411,Inga Nikki,6.13,Parody,ONA,10,2011-10-05
12413,Jormungand,7.85,"Action, Adventure, Seinen",TV,12,2012-04-11
12419,Guilty Crown: Kiseki - Reassortment,7.15,"Action, Sci-Fi, Super Power",Special,1,2012-01-03
12429,Last Exile: Ginyoku no Fam - Adjournment,6.49,"Action, Sci-Fi, Adventure",Special,2,2011-12-17
12431,Uchuu Kyoudai,8.52,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",TV,99,2012-04-01
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,6.1,Mystery,ONA,1,2011-12-11
12437,Yuri Seijin Naoko-san (2012),6.5,"Comedy, Shoujo Ai",OVA,1,2012-02-15
12439,"Soukou Kihei Votoms Vol.I: Stories of the ""A.T.Votoms""",6.4,"Action, Military, Sci-Fi, Drama, Mecha",OVA,1,1985-06-21
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",6.18,"Action, Military, Sci-Fi, Drama, Mecha",OVA,1,1985-07-20
12445,Tasogare Otome x Amnesia,7.86,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,2012-04-09
12447,Ben-To Picture Drama,6.11,Comedy,Special,6,2011-12-21
12449,Maken-Ki! Specials,6.19,"Ecchi, Sports",Special,6,2011-12-21
12461,Hiiro no Kakera,6.74,"Fantasy, Romance, Shoujo, Supernatural",TV,13,2012-04-01
12467,Nazo no Kanojo X,7.25,"Romance, School, Seinen",TV,13,2012-04-08
12471,Eureka Seven AO,6.7,"Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,2012-04-13
12477,Sakasama no Patema,8.05,"Adventure, Sci-Fi",Movie,1,2013-11-09
12481,Gregory Horror Show: The Second Guest,6.64,"Mystery, Comedy, Horror, Demons, Supernatural",TV,25,2000-04-01
12483,Gregory Horror Show: The Last Train,6.3,"Mystery, Comedy, Horror, Demons, Supernatural, Vampire",TV,26,2000-10-07
12485,Gregory Horror Show: The Bloody Karte,5.79,"Mystery, Comedy, Horror, Demons, Supernatural",Special,12,2001-04-07
12487,Kyoukaisenjou no Horizon II,7.55,"Action, Fantasy, Sci-Fi",TV,13,2012-07-08
12497,Garakuta-doori no Stain: Epilogue,6.15,Comedy,OVA,1,2003-10-11
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,6.6,"Comedy, Seinen",Movie,1,2012-04-14
12501,Ai Mai! Moe Can Change!,5.56,"Comedy, Sci-Fi",OVA,1,2012-05-25
12503,Mirai Nikki (TV): Ura Mirai Nikki,6.52,"Action, Comedy, Supernatural",Special,10,2012-01-27
12505,C³: Rikan Gakkou Confusion!,6.75,"Action, Comedy, Supernatural, Ecchi, School",Special,1,2012-04-25
12531,Sakamichi no Apollon,8.36,"Drama, Josei, Music, Romance, School",TV,12,2012-04-13
12549,"Dakara Boku wa, H ga Dekinai.",6.64,"Comedy, Supernatural, Romance, Ecchi",TV,12,2012-07-06
12551,Jisshuusei,5.24,Hentai,OVA,1,2002-06-25
12561,Benkei tai Ushiwaka,5.4,"Action, Comedy",Movie,1,1939-07-01
12563,Punky Funky Baby,4.8,Hentai,OVA,1,1985-05-01
12565,Fate/Prototype,6.73,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",OVA,1,2011-12-31
12569,Himitsu no Akko-chan (Movie),6.03,"Magic, School, Shoujo",Movie,1,1989-03-13
12579,Itsuka Tenma no Kuro Usagi Picture Drama,6.17,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",Special,6,2011-09-30
12581,Asa made Jugyou Chu!,6.13,"Comedy, Ecchi, Romance, School",OVA,1,2012-06-23
12585,Inazuma Eleven Go Specials,6.69,"Sports, Super Power, Shounen",Special,2,2011-12-08
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,6.07,"Adventure, Kids",Movie,1,1993-08-14
12599,Ijime: Ikenie no Kyoushitsu,5.21,"Drama, Shoujo",OVA,1,2012-02-03
12603,Tora-chan to Hanayome,5.56,Drama,Movie,1,1948-02-01
12611,Sengoku Collection,6.44,"Fantasy, Parody, Samurai",TV,26,2012-04-06
12623,Egomama,6.99,Music,Music,1,2011-12-07
12637,"Mogyutto ""Love"" de Sekkinchuu!",7.21,Music,Music,1,2012-02-15
12651,Danball Senki W,7.05,"Action, Kids, Mecha",TV,58,2012-01-18
12659,Nisoku Hokou,6.55,Music,Music,1,2010-04-21
12661,Light Lag,6.39,Music,Music,1,2011-07-27
12663,Patalliro! Stardust Keikaku,6.51,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",Movie,1,1983-07-10
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",6.32,Comedy,Special,1,2011-11-16
12669,Amagami SS+ Plus: Extra Episode+ Plus,7.23,Romance,Special,6,2012-04-04
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,6.44,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,2012-07-14
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,7.2,"Comedy, Romance, Slice of Life",Special,1,2012-07-11
12677,Ozma,6.11,"Action, Sci-Fi, Adventure",TV,6,2012-03-17
12679,Joshiraku,7.49,"Slice of Life, Comedy, Shounen",TV,13,2012-07-06
12683,Yumeyume,6.23,Music,Music,1,2012-01-12
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,6.45,"Comedy, Parody, Fantasy",OVA,1,2012-07-27
12689,Kiss Dum R: Meguriahi,6.15,"Mecha, Military, Sci-Fi",Special,1,2008-10-19
12695,Tight-rope,7.07,"Romance, Shounen Ai",OVA,2,2012-05-30
12699,Tales of Gekijou,6.61,Comedy,Special,5,2012-01-01
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.04,Comedy,Special,3,2011-11-23
12711,Uta no☆Prince-sama♪ Maji Love 2000%,7.25,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,2013-04-04
12715,The Hakkenden: Shin Shou,6.51,"Action, Adventure, Historical, Demons, Martial Arts, Samurai, Shounen",OVA,7,1993-11-25
12725,Initial D: Project D to the Next Stage - Project D e Mukete,7.5,"Action, Cars, Sports, Drama, Seinen",Special,1,2003-03-22
12727,Thermae Romae Specials,6.9,"Comedy, Historical, Seinen",Special,2,2012-04-20
12729,High School DxD OVA,7.3,"Comedy, Demons, Ecchi, Romance, School",OVA,2,2012-09-06
12745,Bari Bari Densetsu (1987),6.62,"Action, Drama, Shounen, Sports",Movie,1,1987-08-01
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,7.29,"Action, Game, Mystery, Shounen",TV,25,2012-04-08
12755,Mahoutsukai Jiji,6.05,"Music, Magic, Fantasy",ONA,1,2011-12-24
12769,Yumemakura Baku Twilight Gekijou,5.68,"Horror, Psychological",OVA,4,1991-05-21
12783,Sora no Otoshimono Final: Eternal My Master,6.77,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",Movie,1,2014-04-26
12789,Yasashii Lion,5.51,"Fantasy, Kids, Music",Movie,1,1970-03-21
12795,Yajikita Gakuen Douchuuki,5.72,"Adventure, Martial Arts, School, Shoujo",OVA,2,1989-09-15
12815,Shirokuma Cafe,7.94,"Slice of Life, Comedy, Josei",TV,50,2012-04-05
12823,Shakugan no Shana-tan III (Final): Final Destruction,7.06,"Comedy, Parody",Special,2,2012-01-27
12851,Ultraman USA,5.63,"Action, Adventure, Sci-Fi",Movie,1,1989-04-15
12857,Star Driver the Movie,6.67,"Action, Mecha, Romance, Shounen",Movie,1,2013-02-09
12859,One Piece Film: Z,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,2012-12-15
12863,Pretty Rhythm: Dear My Future,6.68,"Slice of Life, Sports, Music, Shoujo",TV,51,2012-04-07
12865,Ai wa KAT-TUN,5.18,Comedy,ONA,5,2012-01-13
12867,Tsuki no Sango,6.12,Drama,Movie,1,2010-12-21
12875,Ginga e Kickoff!!,7.24,"Sports, Shounen",TV,39,2012-03-26
12877,Bokura no: Tsuisou,6.11,"Sci-Fi, Psychological, Drama, Mecha",Special,1,2007-07-24
12879,Dantalian no Shoka: Ibarahime,7.18,"Action, Historical, Mystery",OVA,1,2012-08-09
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,5.85,"Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4,2004-12-12
12883,Tsuritama,7.7,"Comedy, Sci-Fi, Slice of Life, Sports",TV,12,2012-04-13
12885,Dynamic Super Robots Soushingekki,6.38,"Action, Mecha, Sci-Fi, Shounen",Special,3,2000-12-21
12893,Danshi Koukousei no Nichijou Specials,7.86,"Comedy, School, Shounen, Slice of Life",Special,6,2012-04-03
12905,Tsuki ga Noboru made ni,6.38,"Drama, Historical",OVA,1,1991-11-08
12907,Sekiei Ayakashi Mangatan,5.78,"Fantasy, Historical, Supernatural",ONA,3,2012-02-02
12917,Madang-eul Naon Amtalg,7.62,"Adventure, Kids, Drama, Fantasy",Movie,1,2011-07-28
12921,Morita-san wa Mukuchi. Specials,6.45,"Comedy, School, Slice of Life",Special,2,2012-01-27
12929,Saint Seiya Omega,6.28,"Action, Adventure, Fantasy, Shounen",TV,97,2012-04-01
12935,Utakata Hanabi,6.48,Music,Music,1,2010-08-25
12951,AWOL,5.62,"Action, Space, Military, Sci-Fi",TV,12,1998-01-07
